Date,Day,Open,High,Low,Close,Adj Close,Volume
11/10/2019,Fri,191.801071,195.318802,181.661835,182.569687,182.569687,9128522970
12/10/2019,Sat,182.534027,186.304886,179.984833,180.826645,180.826645,7494328840
13/10/2019,Sun,180.861313,185.075912,180.317154,182.07515,182.07515,6733182273
14/10/2019,Mon,182.028473,187.303619,181.662277,186.960907,186.960907,7276520699
15/10/2019,Tue,186.977051,187.759872,179.462784,181.406067,181.406067,7731456579
16/10/2019,Wed,181.343735,181.66861,174.064163,176.013504,176.013504,7691244590
17/10/2019,Thu,175.906891,178.899551,174.565826,178.028351,178.028351,6737237423
18/10/2019,Fri,177.988556,178.179794,171.005051,173.621338,173.621338,7566257807
19/10/2019,Sat,173.649445,175.608231,172.215454,172.913025,172.913025,6551453871
20/10/2019,Sun,172.974762,176.718689,171.210724,175.534378,175.534378,6801091120
21/10/2019,Mon,175.52475,177.74173,173.28775,174.92099,174.92099,6815820627
22/10/2019,Tue,174.90506,175.650024,172.266235,172.300858,172.300858,6990951966
23/10/2019,Wed,172.262802,172.420578,157.463425,162.402786,162.402786,9624925919
24/10/2019,Thu,162.514114,164.147568,160.887955,162.168549,162.168549,7300917537
25/10/2019,Fri,162.189713,183.000122,161.966019,181.523209,181.523209,10358594018
26/10/2019,Sat,181.667068,195.942505,176.133804,179.83548,179.83548,13831784986
27/10/2019,Sun,179.932632,188.155334,177.682358,184.242218,184.242218,10815941952
28/10/2019,Mon,184.397507,187.883163,180.249557,182.662811,182.662811,10406734124
29/10/2019,Tue,182.67038,191.846756,182.364365,190.342575,190.342575,10622761958
30/10/2019,Wed,190.336395,191.111938,181.546371,184.692169,184.692169,10484902804
31/10/2019,Thu,184.797623,188.751266,180.068359,183.966919,183.966919,9607939606
01/11/2019,Fri,183.803696,185.059708,181.094498,183.969894,183.969894,9145611130
02/11/2019,Sat,184.018158,185.708954,182.797668,183.92572,183.92572,8087991830
03/11/2019,Sun,183.994827,185.024216,179.818146,182.425018,182.425018,8760247744
04/11/2019,Mon,182.319031,188.022934,181.821609,186.355194,186.355194,10551917945
05/11/2019,Tue,186.309311,191.257828,184.331985,189.304169,189.304169,10024177342
06/11/2019,Wed,189.113495,193.547256,188.667679,191.593842,191.593842,10156458684
07/11/2019,Thu,191.504303,191.861099,186.567001,187.976547,187.976547,9081247799
08/11/2019,Fri,187.924271,188.815979,182.541367,184.211472,184.211472,9176780911
09/11/2019,Sat,184.311722,185.838531,183.902237,185.028717,185.028717,7277418704
10/11/2019,Sun,184.943359,190.920609,184.686783,189.47728,189.47728,8752784211
11/11/2019,Mon,189.50293,190.338425,185.086319,185.489639,185.489639,7877424106
12/11/2019,Tue,185.564835,187.948029,184.191055,186.843414,186.843414,7792186666
13/11/2019,Wed,186.942444,189.331879,185.937943,188.258743,188.258743,7343173596
14/11/2019,Thu,188.272507,188.634598,184.992294,185.999634,185.999634,7872664470
15/11/2019,Fri,186.058167,186.251831,179.379562,180.521179,180.521179,8815678477
16/11/2019,Sat,180.4991,184.155273,179.985672,183.348358,183.348358,6789888120
17/11/2019,Sun,183.35083,188.191345,182.336807,185.119232,185.119232,7364325471
18/11/2019,Mon,185.041458,186.927155,179.175507,180.559601,180.559601,7787662111
19/11/2019,Tue,180.502457,182.528,175.197113,177.455551,177.455551,7536699743
20/11/2019,Wed,177.415283,178.993149,175.290436,175.698349,175.698349,7205785149
21/11/2019,Thu,175.673599,176.209213,159.365128,161.462723,161.462723,8546371325
22/11/2019,Fri,161.50589,163.028091,142.344101,150.268173,150.268173,12020749863
23/11/2019,Sat,150.212219,154.101563,147.601242,153.417786,153.417786,8289198330
24/11/2019,Sun,153.430527,153.965912,142.834702,142.834702,142.834702,7782769098
25/11/2019,Mon,142.697006,150.207962,133.802338,146.476532,146.476532,10962753356
26/11/2019,Tue,146.404312,150.004761,145.216873,148.965073,148.965073,7648516297
27/11/2019,Wed,148.39682,154.887207,143.525604,153.010559,153.010559,8778095308
28/11/2019,Thu,153.069244,156.613586,151.091125,151.717575,151.717575,7346531960
29/11/2019,Fri,151.7686,156.848404,151.460434,155.304153,155.304153,7503898278
30/11/2019,Sat,155.286407,156.691299,151.225342,152.539688,152.539688,6565950868
01/12/2019,Sun,152.491928,152.491928,147.067932,151.18573,151.18573,7102780298
02/12/2019,Mon,151.175476,152.116959,147.606796,149.059158,149.059158,6670561362
03/12/2019,Tue,149.058243,150.310425,146.001678,147.956421,147.956421,6204379850
04/12/2019,Wed,147.918381,150.680817,145.000885,146.747742,146.747742,7865937094
05/12/2019,Thu,146.686493,153.155396,145.459076,149.248993,149.248993,6745910228
06/12/2019,Fri,149.396484,149.670517,147.606522,149.194443,149.194443,6458766441
07/12/2019,Sat,149.197601,149.799713,148.374771,148.768158,148.768158,5911233284
08/12/2019,Sun,148.743683,152.392929,148.313339,151.264725,151.264725,6441727252
09/12/2019,Mon,151.224396,151.91394,147.621368,148.225174,148.225174,6744206747
10/12/2019,Tue,148.179855,148.564468,144.907959,146.267044,146.267044,6859512025
11/12/2019,Wed,146.320648,147.139206,143.045364,143.608002,143.608002,7037180049
12/12/2019,Thu,143.615662,145.751648,141.436981,145.604004,145.604004,7890383413
13/12/2019,Fri,145.655685,145.857101,143.746521,144.944748,144.944748,7264810247
14/12/2019,Sat,144.953415,145.529083,142.434555,142.869232,142.869232,7048066973
15/12/2019,Sun,142.86499,143.925354,139.426956,143.11499,143.11499,7235153411
16/12/2019,Mon,143.139526,143.224854,132.456665,133.614029,133.614029,8992282119
17/12/2019,Tue,133.647186,134.011536,121.395081,122.603889,122.603889,9057166141
18/12/2019,Wed,122.656837,133.394165,119.78006,133.092194,133.092194,11864518321
19/12/2019,Thu,133.05278,134.190643,125.971664,129.321136,129.321136,9564699140
20/12/2019,Fri,129.384369,129.756302,126.985352,129.066055,129.066055,8173594150
21/12/2019,Sat,129.095963,129.147659,127.612091,128.130951,128.130951,7449064703
22/12/2019,Sun,128.098129,133.160034,127.92849,132.372513,132.372513,9121058481
23/12/2019,Mon,132.306992,134.73175,127.416718,128.61409,128.61409,9622497693
24/12/2019,Tue,128.629257,131.672287,127.308769,129.063889,129.063889,7961819689
25/12/2019,Wed,129.068497,129.068497,124.88549,126.454636,126.454636,8418019054
26/12/2019,Thu,126.486328,130.898346,125.406441,126.361221,126.361221,8600871980
27/12/2019,Fri,126.368797,128.097565,124.820808,127.214607,127.214607,8299390176
28/12/2019,Sat,127.213013,130.258163,126.899696,128.322708,128.322708,8069298610
29/12/2019,Sun,128.266876,136.811203,127.997658,134.75798,134.75798,9708776786
30/12/2019,Mon,134.796524,136.757355,131.545563,132.633484,132.633484,9796951716
31/12/2019,Tue,132.612274,133.732681,128.798157,129.610855,129.610855,8936866397
01/01/2020,Wed,129.630661,132.835358,129.198288,130.802002,130.802002,7935230330
02/01/2020,Thu,130.820038,130.820038,126.95491,127.410179,127.410179,8032709256
03/01/2020,Fri,127.411263,134.554016,126.490021,134.171707,134.171707,10476845358
04/01/2020,Sat,134.168518,136.052719,133.040558,135.069366,135.069366,7430904515
05/01/2020,Sun,135.072098,139.410202,135.045624,136.276779,136.276779,7526675353
06/01/2020,Mon,136.305542,144.328186,136.079636,144.304153,144.304153,9093747121
07/01/2020,Tue,144.311996,145.00177,140.488876,143.543991,143.543991,9257954672
08/01/2020,Wed,143.487823,146.828003,138.268204,141.258133,141.258133,9387194957
09/01/2020,Thu,141.155777,141.393982,136.236404,138.979202,138.979202,7697325348
10/01/2020,Fri,138.967041,144.167328,135.520401,143.963776,143.963776,9084816203
11/01/2020,Sat,143.409103,146.480911,142.207962,142.927109,142.927109,9332208590
12/01/2020,Sun,143.032547,146.145859,142.707642,145.873932,145.873932,8528167453
13/01/2020,Mon,146.220139,146.791229,142.907135,144.226593,144.226593,8378529470
14/01/2020,Tue,144.251053,167.681549,144.064926,165.955353,165.955353,16712318373
15/01/2020,Wed,165.734619,170.425674,161.109619,166.230682,166.230682,15173694057
16/01/2020,Thu,166.332825,167.058151,159.709641,164.391006,164.391006,13735193018
17/01/2020,Fri,164.48938,173.069214,162.775604,170.779953,170.779953,14997091826
18/01/2020,Sat,170.747726,178.528778,166.789017,175.365677,175.365677,14929342256
19/01/2020,Sun,175.46759,177.247635,163.676865,166.969849,166.969849,13713374132
20/01/2020,Mon,166.904129,169.114883,162.331604,167.120514,167.120514,11144529787
21/01/2020,Tue,167.060471,169.91011,165.819717,169.697159,169.697159,9789369362
22/01/2020,Wed,169.608536,171.008698,166.774231,168.294159,168.294159,9209827928
23/01/2020,Thu,168.2957,168.312241,160.295319,162.928558,162.928558,10396868698
24/01/2020,Fri,162.899368,164.309448,156.749741,163.051178,163.051178,10657671162
25/01/2020,Sat,163.067291,163.227234,158.632477,161.283936,161.283936,8256956802
26/01/2020,Sun,161.176819,168.220322,160.281128,168.077103,168.077103,9261861590
27/01/2020,Mon,168.00885,172.922913,166.901093,170.930893,170.930893,11004476145
28/01/2020,Tue,170.884857,176.370316,170.738068,176.370316,176.370316,11772875064
29/01/2020,Wed,176.347885,178.842972,175.050339,175.050339,175.050339,10725267311
30/01/2020,Thu,174.917709,186.260483,172.374634,184.690475,184.690475,12604789338
31/01/2020,Fri,184.736908,185.405838,176.296814,180.160172,180.160172,11728616394
01/02/2020,Sat,180.11377,183.845551,179.745178,183.67395,183.67395,11569697182
02/02/2020,Sun,183.532501,193.080399,180.17395,188.617538,188.617538,14054425389
03/02/2020,Mon,188.607407,193.43689,188.012695,189.865067,189.865067,12392875241
04/02/2020,Tue,189.861725,191.111496,185.403625,189.250595,189.250595,11714191695
05/02/2020,Wed,189.299103,206.804001,188.752686,204.23024,204.23024,14865434435
06/02/2020,Thu,204.1297,214.597717,201.904068,212.339081,212.339081,16425589683
07/02/2020,Fri,212.315887,223.14093,212.304199,222.726059,222.726059,16673443564
08/02/2020,Sat,222.510971,226.588089,215.386292,223.146515,223.146515,16741203125
09/02/2020,Sun,222.982239,229.864243,222.982239,228.578568,228.578568,15031356241
10/02/2020,Mon,228.549133,229.184616,218.080048,223.522705,223.522705,16210008511
11/02/2020,Tue,223.384933,236.547134,218.617615,235.851196,235.851196,16964695963
12/02/2020,Wed,235.898224,272.398834,235.896271,265.406128,265.406128,24545049386
13/02/2020,Thu,265.052704,273.741058,258.922516,268.099243,268.099243,25801317504
14/02/2020,Fri,268.023285,285.056427,262.762512,284.217499,284.217499,23558253463
15/02/2020,Sat,284.56131,287.123688,264.279663,264.728577,264.728577,23682452994
16/02/2020,Sun,264.904053,272.882446,242.484406,259.894714,259.894714,25152366643
17/02/2020,Mon,259.890564,266.871246,244.335327,266.363434,266.363434,26024080089
18/02/2020,Tue,266.50882,283.196136,261.463898,281.94458,281.94458,26511477187
19/02/2020,Wed,282.036285,283.537933,259.763977,259.763977,259.763977,22679414413
20/02/2020,Thu,259.819855,263.695404,250.951263,257.949463,257.949463,23229828870
21/02/2020,Fri,257.891113,267.004852,255.689087,265.600616,265.600616,20867593292
22/02/2020,Sat,265.551575,266.387207,258.913147,262.331726,262.331726,16906032862
23/02/2020,Sun,262.278412,273.75415,261.96051,273.75415,273.75415,19585998814
24/02/2020,Mon,273.705078,275.53952,259.625153,265.216431,265.216431,22400845640
25/02/2020,Tue,265.283386,265.431488,246.858994,247.817596,247.817596,21878882134
26/02/2020,Wed,247.740204,249.649704,221.266556,225.680267,225.680267,26235617201
27/02/2020,Thu,225.687042,237.228928,212.66452,226.753387,226.753387,25645522790
28/02/2020,Fri,226.98761,234.208939,216.346207,226.760498,226.760498,22563530559
29/02/2020,Sat,226.83345,232.256622,219.848511,219.848511,219.848511,18181296376
01/03/2020,Sun,219.752686,226.677887,214.130432,218.970596,218.970596,18179807469
02/03/2020,Mon,218.711624,232.811584,217.284286,230.569778,230.569778,20305587789
03/03/2020,Tue,230.523972,232.325806,221.732666,224.47963,224.47963,19853178572
04/03/2020,Wed,224.565338,228.040421,222.088882,224.517975,224.517975,16567075208
05/03/2020,Thu,224.641891,234.364456,224.641891,229.268188,229.268188,18201291785
06/03/2020,Fri,229.168427,243.554977,228.743576,243.525299,243.525299,19374772256
07/03/2020,Sat,243.750198,249.978485,237.551285,237.853088,237.853088,19431652027
08/03/2020,Sun,237.780685,237.780685,200.602982,200.689056,200.689056,21381823651
09/03/2020,Mon,201.318497,207.451401,192.269897,201.986328,201.986328,23645428606
10/03/2020,Tue,202.863953,205.714249,198.064499,200.767242,200.767242,18344930072
11/03/2020,Wed,200.768036,202.9543,184.362152,194.86853,194.86853,16984790291
12/03/2020,Thu,194.738922,195.147934,111.210709,112.347122,112.347122,22134741655
13/03/2020,Fri,112.689995,137.429535,95.184303,133.201813,133.201813,27864623061
14/03/2020,Sat,133.582474,134.484375,122.414474,123.306023,123.306023,12740784545
15/03/2020,Sun,123.246063,132.242142,121.853653,125.214302,125.214302,12719251813
16/03/2020,Mon,124.996117,124.996117,105.17144,110.605873,110.605873,15984904590
17/03/2020,Tue,110.406784,118.988281,110.406784,113.942749,113.942749,12087490572
18/03/2020,Wed,113.857643,116.021622,111.743111,114.84227,114.84227,11617854009
19/03/2020,Thu,114.839828,140.527725,114.732864,136.593857,136.593857,16396753275
20/03/2020,Fri,136.649277,150.853806,122.605659,132.737167,132.737167,18960388062
21/03/2020,Sat,133.101761,135.972412,127.163757,132.81871,132.81871,13684083308
22/03/2020,Sun,132.851135,136.151642,122.909332,123.321152,123.321152,12497707224
23/03/2020,Mon,123.365982,134.911606,121.867882,134.911606,134.911606,14149877968
24/03/2020,Tue,135.194138,141.948532,133.168777,138.761444,138.761444,14609068673
25/03/2020,Wed,138.914963,141.403793,134.30423,136.195892,136.195892,13433092920
26/03/2020,Thu,136.190674,138.830566,134.886032,138.361557,138.361557,11367261176
27/03/2020,Fri,138.369934,139.902695,133.937943,133.937943,133.937943,11396286629
28/03/2020,Sat,134.032745,134.032745,126.962189,130.986496,130.986496,12162403960
29/03/2020,Sun,131.015335,131.174088,125.45005,125.583733,125.583733,9938133669
30/03/2020,Mon,125.577896,133.911469,125.28968,132.904541,132.904541,11841123306
31/03/2020,Tue,132.820923,134.274139,131.652893,133.593567,133.593567,11065246317
01/04/2020,Wed,133.61232,135.634552,129.730942,135.634552,135.634552,12456564435
02/04/2020,Thu,135.732178,146.787094,135.732178,142.029144,142.029144,15322861686
03/04/2020,Fri,142.110458,146.899872,139.619385,142.091309,142.091309,13184603402
04/04/2020,Sat,142.215179,145.377304,140.121826,145.219391,145.219391,11946658257
05/04/2020,Sun,145.261017,146.128525,142.102081,143.546646,143.546646,11280993591
06/04/2020,Mon,143.608215,169.272644,143.544601,169.13588,169.13588,21636382525
07/04/2020,Tue,169.147446,175.204132,164.203323,165.101944,165.101944,21659346091
08/04/2020,Wed,165.240326,173.210266,164.493195,172.641739,172.641739,17063110836
09/04/2020,Thu,172.761261,172.897781,167.987122,170.807144,170.807144,14901696210
10/04/2020,Fri,170.829269,170.949768,154.914474,158.412445,158.412445,17980944616
11/04/2020,Sat,158.538986,161.167572,155.29834,158.216019,158.216019,13555089447
12/04/2020,Sun,158.232391,164.516953,156.320511,161.142426,161.142426,15123721386
13/04/2020,Mon,160.720673,160.749695,151.614487,156.279556,156.279556,16465282133
14/04/2020,Tue,156.355957,160.944275,155.865936,157.59639,157.59639,14723156630
15/04/2020,Wed,157.565643,160.711121,152.802841,153.286896,153.286896,14171753737
16/04/2020,Thu,153.200424,173.157272,150.359421,172.157379,172.157379,22910469236
17/04/2020,Fri,172.279419,174.275909,169.751572,171.63858,171.63858,16714684266
18/04/2020,Sat,171.618073,187.940475,171.618073,186.914001,186.914001,20160323443
19/04/2020,Sun,186.861984,188.098923,180.120819,181.61496,181.61496,19146038381
20/04/2020,Mon,181.480225,186.083542,170.321274,172.297165,172.297165,21266681335
21/04/2020,Tue,172.017715,175.178467,170.552841,172.737701,172.737701,16458767984
22/04/2020,Wed,172.670395,183.751007,171.826599,182.599579,182.599579,17994666395
23/04/2020,Thu,182.620178,189.088867,180.340652,185.028671,185.028671,21275740032
24/04/2020,Fri,185.222107,190.210388,185.222107,189.236938,189.236938,16788555028
25/04/2020,Sat,189.207397,196.792374,188.459534,195.515305,195.515305,18260969748
26/04/2020,Sun,195.413589,199.344971,194.768066,197.317535,197.317535,18335367012
27/04/2020,Mon,197.475723,199.552795,193.454163,197.224716,197.224716,18670194595
28/04/2020,Tue,197.273514,198.786545,194.849426,198.41539,198.41539,18217507467
29/04/2020,Wed,198.465195,218.454636,198.124512,216.968231,216.968231,26397548759
30/04/2020,Thu,216.909134,227.529694,206.43692,207.602051,207.602051,28089191904
01/05/2020,Fri,207.901733,217.628021,207.780884,214.219101,214.219101,20816320834
02/05/2020,Sat,214.230087,215.847534,212.878677,215.325378,215.325378,18260876092
03/05/2020,Sun,215.352066,219.270874,208.692368,210.933151,210.933151,20469034664
04/05/2020,Mon,210.890854,211.828384,199.047729,208.174011,208.174011,22602446422
05/05/2020,Tue,208.013,211.778625,204.031128,206.774399,206.774399,19004689099
06/05/2020,Wed,206.481354,211.534622,204.040878,204.055786,204.055786,20343543799
07/05/2020,Thu,203.912857,214.392471,202.074844,212.289413,212.289413,23594744655
08/05/2020,Fri,212.198242,216.327682,208.830734,212.991577,212.991577,20445139356
09/05/2020,Sat,213.142166,214.73912,209.071518,211.600128,211.600128,18950547549
10/05/2020,Sun,211.5522,211.5522,182.711166,188.599564,188.599564,25211575193
11/05/2020,Mon,188.632187,191.362335,180.718338,185.912842,185.912842,20054601647
12/05/2020,Tue,185.877335,191.601349,185.701797,189.3125,189.3125,15899726284
13/05/2020,Wed,189.3741,200.197327,189.127701,199.193283,199.193283,17054662289
14/05/2020,Thu,198.89151,204.117599,196.86882,202.949097,202.949097,20150524861
15/05/2020,Fri,202.955399,203.566391,193.755676,195.622665,195.622665,16602342092
16/05/2020,Sat,195.613388,202.771194,194.501587,200.677124,200.677124,15379081645
17/05/2020,Sun,200.608871,209.160934,200.102798,207.158691,207.158691,15470397303
18/05/2020,Mon,207.179779,215.908463,207.10907,214.525055,214.525055,17411566928
19/05/2020,Tue,214.604935,214.604935,210.143051,213.451111,213.451111,14346192779
20/05/2020,Wed,213.446243,214.716827,207.975815,210.096741,210.096741,12730175511
21/05/2020,Thu,210.12915,211.625183,193.346436,199.883606,199.883606,13308321229
22/05/2020,Fri,199.837112,208.591537,198.040863,207.169189,207.169189,12041592114
23/05/2020,Sat,207.194489,210.386459,205.29422,208.694397,208.694397,10665476768
24/05/2020,Sun,208.716064,210.595078,202.370346,202.370346,202.370346,11833299572
25/05/2020,Mon,201.982651,206.36145,200.667557,205.319748,205.319748,10415044124
26/05/2020,Tue,205.259567,205.752548,200.264282,201.902313,201.902313,10159741290
27/05/2020,Wed,201.893005,208.863434,201.785065,208.863434,208.863434,10631034756
28/05/2020,Thu,208.885437,220.276505,206.242661,219.840424,219.840424,12212469604
29/05/2020,Fri,219.925049,224.216873,218.238052,220.675125,220.675125,12265816557
30/05/2020,Sat,220.717209,243.943146,218.744461,242.345596,242.345596,15027397867
31/05/2020,Sun,242.351379,244.045258,230.052826,230.975708,230.975708,12234904813
01/06/2020,Mon,230.86026,248.236282,230.488052,246.99176,246.99176,13951727936
02/06/2020,Tue,246.828186,252.222,233.225296,237.219055,237.219055,13782107567
03/06/2020,Wed,237.395218,244.179321,235.464447,244.179321,244.179321,9861760817
04/06/2020,Thu,244.105286,245.92897,236.765305,244.426392,244.426392,10170414304
05/06/2020,Fri,244.349594,247.329498,240.682053,241.221985,241.221985,9293963914
06/06/2020,Sat,241.201355,245.981049,239.724533,241.93132,241.93132,8114873845
07/06/2020,Sun,241.908081,245.435257,236.325256,245.167252,245.167252,9544883157
08/06/2020,Mon,245.178574,246.644196,241.542191,246.309906,246.309906,8076783299
09/06/2020,Tue,246.175018,248.342438,242.338547,244.911453,244.911453,8446545788
10/06/2020,Wed,244.822067,248.651154,242.819748,247.444946,247.444946,8792990206
11/06/2020,Thu,247.548538,249.888306,229.942978,231.702667,231.702667,12356528860
12/06/2020,Fri,231.625458,239.354691,229.645065,237.49321,237.49321,8868955009
13/06/2020,Sat,237.544617,239.1931,235.889679,238.908844,238.908844,7141624980
14/06/2020,Sun,238.968185,239.101456,232.958191,234.1147,234.1147,7439385176
15/06/2020,Mon,234.058304,234.237839,221.24176,229.928909,229.928909,10536099884
16/06/2020,Tue,229.762299,236.394302,228.426147,234.416168,234.416168,7965648016
17/06/2020,Wed,234.492371,235.954056,229.341644,233.028275,233.028275,7701391592
18/06/2020,Thu,232.898697,234.570648,228.951431,232.101166,232.101166,6713800872
19/06/2020,Fri,231.954971,232.154114,226.795181,227.13829,227.13829,6946372590
20/06/2020,Sat,226.976364,231.44902,226.640625,229.274261,229.274261,6252830566
21/06/2020,Sun,229.216141,232.358948,228.492996,228.989822,228.989822,5600408178
22/06/2020,Mon,229.003372,243.776016,228.934738,242.533188,242.533188,9079586552
23/06/2020,Tue,242.537018,244.86441,239.759735,244.142151,244.142151,6624530348
24/06/2020,Wed,244.185928,248.508026,232.807739,235.772461,235.772461,8815030025
25/06/2020,Thu,235.70285,236.053406,230.2966,232.944489,232.944489,7010426122
26/06/2020,Fri,232.877487,233.901932,229.25946,229.668045,229.668045,7187490226
27/06/2020,Sat,229.631485,232.493423,220.564575,222.959793,222.959793,6918380955
28/06/2020,Sun,222.91449,228.598282,219.472672,225.347168,225.347168,6205925718
29/06/2020,Mon,225.361435,229.903214,222.25499,228.19487,228.19487,6726164653
30/06/2020,Tue,227.96843,229.476807,224.815186,226.315002,226.315002,6094093001
01/07/2020,Wed,226.134583,232.756119,224.835739,231.113419,231.113419,6463737443
02/07/2020,Thu,231.28891,232.396881,225.46196,229.392197,229.392197,6212210566
03/07/2020,Fri,229.318954,229.629318,224.913971,225.38707,225.38707,5109032700
04/07/2020,Sat,225.288483,230.054138,225.133316,229.074112,229.074112,5228310135
05/07/2020,Sun,228.976196,229.85672,224.544495,227.664597,227.664597,5292172429
06/07/2020,Mon,227.685013,242.132706,227.029526,241.510223,241.510223,8782917553
07/07/2020,Tue,240.972595,242.681854,234.218658,239.075531,239.075531,6441497597
08/07/2020,Wed,239.159973,248.308868,238.398376,246.670013,246.670013,9892586411
09/07/2020,Thu,246.748291,247.291672,239.898651,243.015961,243.015961,8429099199
10/07/2020,Fri,242.868011,242.883789,236.73053,240.984985,240.984985,7281370522
11/07/2020,Sat,241.044785,241.527481,238.331238,239.458176,239.458176,5643067316
12/07/2020,Sun,239.459641,243.311142,237.770218,242.131699,242.131699,6596394718
13/07/2020,Mon,242.18187,244.310516,238.232376,239.604584,239.604584,7787751468
14/07/2020,Tue,239.975616,242.003784,237.796188,240.211487,240.211487,7357458555
15/07/2020,Wed,240.143646,241.402695,237.096176,238.423523,238.423523,6189328448
16/07/2020,Thu,238.450912,239.006256,231.62117,233.640884,233.640884,5832057567
17/07/2020,Fri,233.691391,234.41507,232.10997,232.773087,232.773087,5859850529
18/07/2020,Sat,232.855682,236.543976,232.32489,235.48381,235.48381,5397402117
19/07/2020,Sun,235.458298,239.16069,233.279739,238.487518,238.487518,6251377305
20/07/2020,Mon,238.494873,239.576248,234.852646,236.153168,236.153168,5600686192
21/07/2020,Tue,236.302505,246.186264,235.680969,245.016724,245.016724,6806696015
22/07/2020,Wed,245.037262,262.985046,242.484344,262.190643,262.190643,7702077383
23/07/2020,Thu,262.388641,277.583466,261.047089,274.689056,274.689056,10281309262
24/07/2020,Fri,274.722687,286.192841,269.239777,279.215424,279.215424,9466060358
25/07/2020,Sat,279.026367,306.740997,279.026367,304.056763,304.056763,10785021813
26/07/2020,Sun,303.692383,316.386322,300.267822,309.643616,309.643616,12003973026
27/07/2020,Mon,309.657928,330.701202,309.657928,321.514099,321.514099,15644257058
28/07/2020,Tue,321.829742,325.905975,307.721344,316.657257,316.657257,12357108065
29/07/2020,Wed,316.555359,324.380798,313.109589,318.190887,318.190887,10878845706
30/07/2020,Thu,318.144989,338.631195,315.751099,334.586639,334.586639,11827689045
31/07/2020,Fri,334.633728,348.611359,329.340942,345.554657,345.554657,12030600492
01/08/2020,Sat,345.798615,388.847961,343.587433,385.199707,385.199707,14045259477
02/08/2020,Sun,385.549866,411.228302,357.143646,370.671722,370.671722,18909744275
03/08/2020,Mon,371.13385,396.506989,369.336334,386.295166,386.295166,12834648062
04/08/2020,Tue,386.156464,400.700623,382.985107,389.875488,389.875488,14086704221
05/08/2020,Wed,389.710815,406.303955,386.218475,401.590576,401.590576,12875466638
06/08/2020,Thu,401.583862,403.488678,392.600189,394.961945,394.961945,11304626458
07/08/2020,Fri,395.226868,398.249023,367.935516,379.512848,379.512848,12751687084
08/08/2020,Sat,379.551575,393.987366,377.349731,393.987366,393.987366,9342060531
09/08/2020,Sun,395.305237,399.737091,385.830719,391.120453,391.120453,9451065592
10/08/2020,Mon,391.041504,399.375946,391.041504,395.887573,395.887573,11685827893
11/08/2020,Tue,395.894714,398.478912,370.860626,380.384064,380.384064,12792218737
12/08/2020,Wed,380.063812,391.312317,367.923615,391.02417,391.02417,12408772745
13/08/2020,Thu,390.838104,432.904602,379.710876,428.741791,428.741791,18480303526
14/08/2020,Fri,428.677277,444.577759,423.345856,437.397827,437.397827,15064589987
15/08/2020,Sat,437.562988,441.754608,429.874603,433.354919,433.354919,12416067894
16/08/2020,Sun,433.350586,436.265839,415.086243,433.786621,433.786621,12168816874
17/08/2020,Mon,433.973755,442.734985,422.647278,429.53125,429.53125,13227089410
18/08/2020,Tue,429.669617,432.580292,419.674103,423.669312,423.669312,11978984079
19/08/2020,Wed,423.738586,427.024658,396.678345,406.463776,406.463776,13137391167
20/08/2020,Thu,406.758911,418.734436,404.026093,416.439789,416.439789,10043032427
21/08/2020,Fri,416.148773,418.63797,387.441132,389.126343,389.126343,11781796374
22/08/2020,Sat,389.031097,396.466583,382.814636,395.835144,395.835144,10131847985
23/08/2020,Sun,395.562836,396.490417,385.039795,391.384491,391.384491,8137303970
24/08/2020,Mon,391.678986,409.38858,389.314606,408.144196,408.144196,10328860398
25/08/2020,Tue,408.071686,408.527924,374.355377,384.001038,384.001038,12428442042
26/08/2020,Wed,383.977448,391.87326,378.705841,386.466125,386.466125,9967343483
27/08/2020,Thu,386.609863,395.349182,374.866486,382.632629,382.632629,10457777652
28/08/2020,Fri,382.629578,397.757629,381.273834,395.874664,395.874664,9120674421
29/08/2020,Sat,395.687592,405.616364,393.037415,399.921478,399.921478,8777703481
30/08/2020,Sun,399.616699,428.663971,399.608368,428.395721,428.395721,11211948040
31/08/2020,Mon,428.509003,438.560333,419.770172,435.079742,435.079742,12774741797
01/09/2020,Tue,434.874451,487.211884,432.079193,477.05191,477.05191,18862763756
02/09/2020,Wed,477.007874,480.330994,424.460022,440.040497,440.040497,19691854014
03/09/2020,Thu,440.23999,449.532471,381.1297,385.671936,385.671936,19622845896
04/09/2020,Fri,384.671631,402.411743,371.636688,388.24115,388.24115,16747106257
05/09/2020,Sat,388.038391,394.172272,316.774353,335.260071,335.260071,29880047640
06/09/2020,Sun,335.334564,359.764038,319.041901,353.362274,353.362274,27643678917
07/09/2020,Mon,353.450256,358.211884,326.254364,352.673492,352.673492,21763614732
08/09/2020,Tue,353.202271,355.562866,328.816772,337.602112,337.602112,17991403432
09/09/2020,Wed,337.824921,359.16449,332.165009,351.110016,351.110016,14547933520
10/09/2020,Thu,351.429321,377.393585,351.111755,368.101898,368.101898,31421134556
11/09/2020,Fri,368.1185,376.630402,355.582581,374.695587,374.695587,27296269329
12/09/2020,Sat,374.595398,387.538452,367.842194,387.183105,387.183105,13295405814
13/09/2020,Sun,387.519287,388.959808,354.340179,365.570007,365.570007,15005899191
14/09/2020,Mon,365.699585,384.485199,357.569763,377.26886,377.26886,17536695361
