"","Open","High","Low","Close","Adjusted","Volume","rsi","fastK","fastD","slowD","ADX","Close.1","obv","mfi","ad","SMA","SMA.1","macd","signal","EPU","EMU","Tenyrbond","ThreemTbill","OVX","VIX","Fiveyrinfexp","be_inflation","EMV_IDT"
"2020-10-01",10619.82129,10657.83789,10416.68945,10575.97461,10575.97461,48661453918,46.0173192169824,0.419069766003611,0.519099486319452,0.608139714143066,17.3333467297853,-0.0041025454663135,547769720429,44.3504427261863,5671.88472300002,11126.5160356,9207.29779062998,58.2367740054706,48.2095439826218,390.29,154.89,"0.7387","0.09","55.509998","27.63","1.48","1.64",31.43
"2020-10-04",10676.5293,10793.50781,10634.60059,10793.33984,10793.33984,47537578009,50.5020920300167,0.659982054594338,0.515436341717437,0.552834430396331,16.7955219434037,0.0203443800346168,595307298438,45.9294602623644,5889.24995300002,11122.5653714,9224.79951424498,-7.22037747605464,37.1235596908865,273.84,68.47,"0.7925","0.1","49.439999","27.96","1.52","1.68",19.06
"2020-10-05",10796.30664,10797.57813,10528.89063,10604.40625,10604.40625,42623695307,46.858123032639,0.484233547014222,0.52109512253739,0.518543650191427,16.6436434808934,-0.0176596637148165,552683603131,39.2328142435501,5696.07807300002,11116.3970316,9241.85354988998,34.1718650470211,36.5332207621134,334.28,271.02,"0.7964","0.1","46.599998","29.48","1.51","1.66",23.45
"2020-10-06",10603.35547,10680.50781,10562.50684,10668.96875,10668.96875,37799458436,48.2327234374236,0.562818800090993,0.569011467233184,0.535180977162671,16.502613479991,0.00606981245062244,590483061567,46.2687237283326,5802.53998300002,11107.7670512,9259.19752205998,26.1574624705536,34.4580691038015,426.88,136.16,"0.8278","0.1","45.5","28.06","1.54","1.71",33.15
"2020-10-07",10669.37109,10945.73731,10562.60645,10915.68555,10915.68555,63314794397,53.2131490849867,0.908128144311013,0.651726830472076,0.580611140080884,15.3872880657821,0.0228613849335986,653797855964,54.389947603552,6155.61908300002,11103.8564848,9278.84859873498,-69.5221028106171,13.6620347209178,294.91,67.32,"0.8184","0.09","41.150002","26.36","1.56","1.72",26.31
"2020-10-08",10927.91309,11102.67188,10846.85059,11064.45801,11064.45801,22799117613,55.964360442637,0.957765706076541,0.809570883492849,0.676769727066037,14.9149501542729,0.0135371938346101,676596973577,58.9222401615484,6373.22650300002,11098.676309,9297.44646739998,-160.898342911752,-21.2500408056163,306.7,153.93,"0.8291","0.1","42.380001","25","1.56","1.73",24.99
"2020-10-11",11392.63574,11698.46777,11240.68652,11555.36328,11555.36328,26163972642,63.5755563584351,0.904635314025258,0.923509721470937,0.794935811811954,16.0758583518258,0.0434116925094781,702760946219,59.2749623587375,6864.13177300002,11104.856602,9316.37718760998,-369.766756428126,-90.9533839301181,289.7,253.52,"2.0966","1.185","44.040001","25.07","2.03","2.03",32.91
"2020-10-12",11548.71973,11548.98438,11321.22461,11425.89941,11425.89941,24241420251,60.6007273777203,0.814197318931005,0.892199446344268,0.875093350436018,17.1538445352679,-0.0112670257782437,678519525968,58.9598341914757,6734.66790300002,11109.2567386,9332.68822274498,-388.155199523346,-150.393747048764,220.87,77.31,"0.8007","0.11","46.07","26.07","1.52","1.7",15.11
"2020-10-13",11429.04785,11539.97754,11307.83106,11429.50684,11429.50684,24103426719,60.655971321321,0.790165798716271,0.836332810557511,0.884013992790906,18.0952525742214,0.000315674111455166,702622952687,57.3796808544915,6856.34368300002,11102.9064262,9349.43644297998,-371.569235896384,-194.628844818288,341.81,183.8,"0.7874","0.12","43.529999","26.4","1.52","1.69",27.25
"2020-10-14",11426.60254,11569.91406,11303.60352,11495.34961,11495.34961,24487233058,61.7112390230594,0.841534096161027,0.815299071269434,0.847943776057071,19.0444383800159,0.00574424107656668,727110185745,63.5250187079776,7048.08977300002,11097.2179496,9367.51783458498,-363.753051598274,-228.453686174285,141.19,76.31,"0.7929","0.11","43.830002","26.97","1.52","1.69",13.44
"2020-10-15",11502.82813,11540.06152,11223.0127,11322.12305,11322.12305,25635480772,57.3528136160138,0.706388605480549,0.779362833452616,0.810331571759854,19.5328253007466,-0.0151839680691577,701474704973,56.9704310348217,6830.15130300002,11091.6309574,9383.29567883998,-272.599429629212,-237.282834865271,200.48,35.89,"0.8002","0.11","44.060001","27.41","1.53","1.71",15.43
"2020-10-18",11495.03809,11799.09277,11408.29004,11742.03711,11742.03711,23860769928,63.9917432642801,0.95872719692253,0.835549966188035,0.810070623636695,20.6565796764847,0.0364167143100964,725335474901,55.1889508504133,7250.06536300002,11088.909473,9401.28489270998,-368.894720134002,-263.605211919017,249.35,159.23,"0.8158","0.11","43.349998","29.18","1.53","1.71",24.89
"2020-10-19",11745.97461,11999.91797,11681.48047,11916.33496,11916.33496,30915821592,66.3344084792297,0.947207235756465,0.870774346053181,0.828562381897944,22.1421063573459,0.0147348264733491,756251296493,63.2239032657645,7484.91985300002,11099.0256644,9416.72774426998,-449.938909677145,-300.871951470642,234.01,127.99,"0.8382","0.1","43.849998","29.35","1.53","1.72",19.52
"2020-10-20",11913.07715,13184.56641,11900.92871,12823.68945,12823.68945,43414712626,75.3317790544628,0.869619580199837,0.925184670959611,0.877169661066943,25.1016063696165,0.0733840541408526,799666009119,71.8981577197445,8407.68059300002,11123.800762,9436.81113780998,-787.758777500696,-398.249316676653,158.05,82.99,"0.8592","0.1","47.580002","28.65","1.56","1.74",15.2
"2020-10-21",12801.63574,13161.59375,12717.09375,12965.8916,12965.8916,34729759598,76.3964620467707,0.917657565111356,0.911494793689219,0.902484603567337,27.8497135238679,0.0110279876899781,834395768717,81.1041212524968,8656.47844300002,11147.43584,9458.02166514498,-933.770923390855,-505.353638019494,167.77,77.08,"0.8942","0.09","46.610001","28.11","1.68","1.76",8.39
"2020-10-22",12971.54883,13015.96191,12752.64746,12931.53906,12931.53906,28974975003,75.5481730611075,0.904722047809616,0.897333064373603,0.911337509674145,30.4015273099584,-0.00265297052819591,805420793714,73.4770348586715,8572.05559300002,11170.6891994,9478.03417001498,-922.195527050535,-588.722015825702,138.34,140.59,"0.8967","0.1","46.32","27.55","1.66","1.75",10.99
"2020-10-25",13031.20117,13225.29785,12822.38281,13075.24805,13075.24805,29461458313,76.7130829809643,0.94364942669684,0.922009679872604,0.910279179311809,32.9713330257786,0.0110517652276929,834882252027,81.846829801507,8824.92083300002,11187.1061136,9500.12219737498,-908.393116499694,-652.6562359605,294.62,220.99,"0.876","0.11","53.049999","32.46","1.63","1.72",20.36
"2020-10-26",13075.24219,13759.66895,13060.83789,13654.21875,13654.21875,33749878156,80.7019669858289,0.967016534709597,0.938462669738684,0.919268471328297,35.776995039704,0.0433275587236537,868632130183,82.0459538571511,9418.30169300002,11220.3658206,9524.66381846998,-1054.14178749435,-732.95334626727,187.07,105.24,"0.8557","0.1","50.220001","33.35","1.64","1.71",16.45
"2020-10-27",13654.21484,13837.69531,12932.25098,13271.28516,13271.28516,35867318895,71.9263259680395,0.810618670299941,0.90709487723546,0.922522408948916,37.8495248447926,-0.0284458491358919,832764811288,71.8171377120905,8851.89154300002,11250.6258598,9547.61586438498,-906.614442759075,-767.685565565631,234.14,163.91,"0.8499","0.1","59.610001","40.28","1.61","1.7",16.81
"2020-10-28",13271.29883,13612.04785,12980.05957,13437.88281,13437.88281,56499499598,73.2872784368607,0.847089471406244,0.874908225471928,0.906821924148691,39.7740168066605,0.0124751029900416,889264310886,74.3970637216885,9309.71478300002,11281.8160746,9572.77270030998,-843.330768856518,-782.814606223809,298.36,239.34,"0.8836","0.09","63.380001","37.59","1.61","1.71",26.15
"2020-10-29",13437.87402,13651.5166,13136.19824,13546.52246,13546.52246,30581485201,74.1667600275062,0.888639313664155,0.848782485123447,0.876928529276945,41.5992187303236,0.0080520757001441,919845796087,74.9043061924595,9720.03900300002,11320.8967386,9598.27813975998,-799.520330574976,-786.155751094042,277.43,434.66,"0.9138","0.09","68.839996","38.02","1.59","1.7",18.59
"2020-11-01",13737.03223,13808.32324,13243.16016,13550.48926,13550.48926,30771455468,74.2001612404157,0.890156438528499,0.875295074532966,0.866328595042781,43.4450881536721,0.00029278505462571,950617251555,80.2947699909191,10027.368103,11356.4146098,9621.48148937998,-728.68894528131,-774.662389931496,418.93,219.96,"0.916","0.09","66.730003","37.13","1.6","1.71",39.67
"2020-11-02",13550.45117,13984.98145,13325.44141,13950.30078,13950.30078,29869951617,77.3753202697772,0.987443496600025,0.92207974959756,0.882052436417991,45.3193292121573,0.0290784149023384,980487203172,80.7638888484265,10652.227473,11408.09793,9644.44004405998,-796.013639301967,-778.93263980559,335.3,70.42,"0.9359","0.1","63.630001","35.55","1.62","1.72",13.07
"2020-11-03",13950.48828,14218.7666,13580.47168,14133.70703,14133.70703,35116364962,78.6720264894305,0.971606622960584,0.949735519363036,0.915703447831188,47.253296609987,0.0130614446968806,1015603568134,81.4362815440203,11205.462823,11461.004805,9668.52542979498,-839.369055757454,-791.019922995963,370.7,245.86,"0.8702","0.1","54.529999","29.57","1.56","1.64",17.41
"2020-11-04",14133.7334,15706.4043,14102.08887,15579.84863,15579.84863,40856321439,85.6539259802156,0.970555536138772,0.97653521856646,0.949450162509019,49.798237277855,0.0974158107121639,1056459889573,86.8970142380234,12683.222583,11546.1338284,9698.87970712498,-1332.45038583767,-899.306015564304,303.07,204.6,"0.8552","0.1","53.689999","27.58","1.55","1.66",13.99
"2020-11-05",15579.72949,15903.4375,15226.83984,15565.88086,15565.88086,39837841971,85.3632588481785,0.920047353016286,0.95406983737188,0.960113525100459,52.2242468029287,-0.000896930087373349,1016622047602,78.4728051197304,12345.665943,11626.6014456,9729.95646493998,-1452.16742081658,-1009.87829661476,390.29,99.96,"0.8759","0.1","55.75","24.86","1.54","1.65",8.79
"2020-11-08",15479.5957,15785.13672,14865.5293,15332.31543,15332.31543,34149115566,80.4471073693922,0.857308977952301,0.91597062236912,0.94885855943582,53.267320933505,-0.015118674029523,982472932036,71.4577297673327,11892.844653,11699.631348,9760.15043466997,-1321.59298358634,-1072.22123400908,254.34,90.23,"0.9602","0.11","52.200001","25.75","1.63","1.73",19.04
"2020-11-09",15332.35059,15450.3291,15124.95996,15290.90234,15290.90234,25574938143,79.5720658517059,0.807762373409963,0.86170623479285,0.910582231511284,54.2358897690401,-0.00270468737524077,956897993893,65.0320264148732,11733.417893,11766.0398244,9790.70013191497,-1161.71972888081,-1090.12093298342,192.03,51.71,"1.0019","0.1","49.639999","24.8","1.69","1.76",15.91
"2020-11-10",15290.90918,15916.26074,15290.00684,15701.33984,15701.33984,29772374934,81.6969522650859,0.932064737065461,0.865712029475908,0.881129628879293,55.4222987173033,0.0264880155982254,986670368827,65.119785795537,12144.750893,11851.7859376,9821.13971197498,-1165.48708658303,-1105.19416370334,252.06,193.96,"2.0966","1.185","49.240002","23.45","2.03","2.03",15.38
"2020-11-11",15701.29883,16305.00391,15534.77148,16276.34375,16276.34375,34175758344,84.1797090844322,0.991770520198135,0.910532543557853,0.879316935942204,56.7283716127722,0.0359667011300964,1020846127171,71.3589081626727,12886.323163,11972.406875,9853.87242193498,-1300.25523614845,-1144.20637819237,184.25,287.93,"0.9521","0.1","50.900002","25.35","1.63","1.71",9.45
"2020-11-12",16276.44043,16463.17773,15992.15234,16317.80859,16317.80859,31599492172,84.3446270875133,0.958829749158631,0.960888335474075,0.912377636169279,58.0185989477405,0.00254431297590507,1052445619343,71.8812604627779,13211.979413,12088.5267772,9886.48174808998,-1287.17485988357,-1172.80007453061,123.79,50,"0.9484","0.09","48.240002","23.1","1.64","1.72",8.79
"2020-11-15",15955.57715,16816.18164,15880.70606,16716.11133,16716.11133,31526766675,85.868535154492,0.974234784613791,0.974945017990186,0.948788632340705,59.379033146031,0.0241159417032453,1083972386018,72.1390913677887,14047.384683,12215.4577342,9920.77924809998,-1341.73937750988,-1206.58793512646,254.24,126.28,"0.9542","0.09","46.889999","22.45","1.64","1.72",17.98
"2020-11-16",16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170,88.6455921516159,0.971368380511001,0.968144304761141,0.967992552741801,60.9864477511117,0.0541024757319715,1122979235188,79.3421927486352,15128.246013,12365.7355272,9957.96509769998,-1616.6761806473,-1288.60558423063,196.81,66.24,"0.9299","0.09","45.080002","22.71","1.63","1.7",10.87
"2020-11-17",17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278,89.0414013368729,0.88779549236088,0.944466219161891,0.962518513971073,62.6409417946245,0.00894799991146655,1172044035466,79.6552362572081,15579.345623,12516.9686912,9995.35485354998,-1686.19024029702,-1368.12251544391,154.81,54.92,"0.9337","0.09","46.060001","23.84","1.63","1.7",11.59
"2020-11-18",17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355,89.0752355359829,0.888005629180241,0.915723167350707,0.942777897091247,64.1772576921722,0.000734619771305844,1209029090821,80.2944167511088,16013.880773,12666.0477146,10033.36840335,-1608.69777612543,-1416.23756758021,224.65,63.19,"0.92","0.07","46.34","23.11","1.62","1.7",8.02
"2020-11-19",17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940,90.9290838689248,0.972114885991787,0.915972002510969,0.925387129674523,65.7559606799132,0.0441487627408463,1246021964761,80.9591163571867,16869.400303,12830.4557028,10074.91439455,-1762.75354690939,-1485.54076344605,230.2,86.34,"0.9039","0.07","43.939999","23.7","1.61","1.69",13.74
"2020-11-22",18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308,85.9083787113236,0.921216102155009,0.927112205775679,0.919602458545785,67.22189916853,-0.0139080425606597,1203280852453,72.4784996738009,16522.095613,12984.1213668,10118.28428711,-1617.68991245513,-1511.97059324786,415.59,277.39,"0.9117","0.08","42.790001","22.66","1.62","1.71",19.52
"2020-11-23",18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009,87.9750029003342,0.954098692725452,0.949143226957416,0.930742478414688,68.712305895679,0.0396802677735053,1254750417462,73.9822000824288,17500.904203,13150.3316402,10163.11163086,-1719.54238502795,-1553.48495160388,262.51,256.75,"0.9261","0.09","42.84","21.64","1.65","1.74",26.93
"2020-11-24",19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371,81.4772791863831,0.854413184283252,0.909909326387904,0.928721586373667,70.1042755387345,-0.0198393323785702,1211040060091,65.5036812640376,16842.060453,13305.4759566,10208.605302715,-1511.41625580764,-1545.07121244463,276.82,351.65,"0.9288","0.09","43.560001","21.25","1.67","1.75",35.04
"2020-11-25",18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737,61.0252758415691,0.504944492038881,0.771152123015862,0.876734892120394,66.7386941302543,-0.0882052532413873,1149643224354,62.5285494332385,15126.398343,13429.508613,10246.316040035,-740.584568091661,-1384.17388357404,157.55,89.91,"2.0966","1.185","43.06","21.12","2.03","2.03",13.7
"2020-11-26",17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645,60.5880279620849,0.464941423133112,0.608099699818415,0.763053716407394,63.6135113938085,-0.00246479465742766,1110756729709,61.6125160711629,14789.777243,13552.784941,10283.425844705,-341.704271875293,-1175.67996123429,238.32,72.75,"0.9095","0.09","46.209999","20.84","1.67","1.75",11.09
"2020-11-29",18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399,73.0070125682321,0.972321008924709,0.647402308032234,0.675551376955504,62.3255567909607,0.137277150689407,1158485210108,67.489544681507,17307.210843,13736.0564644,10333.30415038,-1069.13484538985,-1154.3709380654,156.15,161.98,"0.9029","0.08","47.369999","20.57","1.68","1.77",26.37
"2020-11-30",19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712,65.7177808935753,0.758077611156308,0.73178001440471,0.662427340751786,61.1804719267138,-0.0428305305636165,1108851551396,60.1717553045235,16264.234283,13901.3472262,10380.61061524,-1011.37187788683,-1125.77112602969,248.2,79.16,"0.9527","0.09","47.810001","20.77","1.72","1.81",13.15
"2020-12-01",18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139,67.4129683841694,0.837367179077946,0.855921933052988,0.745034751829977,60.1171788384845,0.0209508141338635,1146239248535,60.7653026955545,17117.607333,14080.4453318,10432.513461935,-1064.88417510974,-1113.5937358457,156.7,32.94,"0.9798","0.09","45.68","21.17","1.76","1.85",7.08
"2020-12-02",19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405,68.4442146770409,0.898978804348573,0.831474531527609,0.806392159661769,59.2790511996596,0.0126433160119941,1178169565940,61.1424399904766,17637.220613,14254.1519724,10485.81798343,-1106.65966023235,-1112.20692072303,189.91,23.74,"0.972","0.08","40.950001","21.28","1.78","1.86",16
"2020-12-03",19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058,61.9957820897678,0.672037528432717,0.802794503953078,0.830063656177892,58.1212961388647,-0.0390994673854141,1144297177882,55.7879343178155,16825.581943,14414.292949,10535.95453619,-777.586362769987,-1045.28280913242,215.13,12.2,"0.9982","0.09","38.34","20.79","1.83","1.89",18.59
"2020-12-06",19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742,64.379851738035,0.812773938043476,0.794596756941588,0.809621930807425,57.0462378681266,0.0259633006696394,1171193535624,55.0888901908157,17317.447173,14583.9325194,10587.56434088,-763.499427351635,-988.926132776263,269.89,122.81,"0.9825","0.08","37.68","21.3","1.84","1.88",18.51
"2020-12-07",19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756,57.5045768535351,0.563703434118151,0.682838300198115,0.760076520364261,54.952128485273,-0.0464184596570369,1139501246868,48.3652016147931,16355.113183,14733.4625974,10635.231132865,-387.316805846902,-868.604267390391,259.64,53.54,"0.9709","0.09","37.700001","20.68","1.84","1.89",14.12
"2020-12-08",18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071,58.7724622707783,0.630305872681142,0.668927748280923,0.715454268473542,52.5041529595051,0.0126250413336049,1173921619939,48.2658903887183,16973.482323,14888.8510936,10684.224482495,-283.832762471728,-751.649966406658,144.77,66.52,"0.9839","0.08","39.52","22.27","1.84","1.91",23.46
"2020-12-09",18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265,56.5183997113993,0.547636677940157,0.580548661579816,0.644104903352952,50.231032828435,-0.0156946403197313,1148374487674,42.646469590229,16684.558493,15041.7618944,10730.15562997,-114.128755177702,-624.145724160867,256.04,35.36,"0.9673","0.08","39.700001","22.52","1.83","1.88",12.43
"2020-12-10",18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985,54.900968287223,0.488669164211128,0.555537238277475,0.601671216046072,47.5972385278941,-0.0113473564939799,1120454846689,43.835378575977,16475.009663,15191.4204882,10774.83742198,42.5837913282267,-490.799821063048,122.3,60.71,"0.9482","0.08","39.509998","23.31","1.82","1.87",10.69
"2020-12-13",19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681,61.7032101386093,0.828514888863096,0.621606910338127,0.585897603398473,46.1859924994462,0.0636978592507305,1142928844370,40.5845756188343,17662.749893,15360.486582,10831.452421975,-327.851108941086,-458.210078638656,186.91,89.54,"0.9443","0.09","39.959999","24.72","1.84","1.88",15.75
"2020-12-14",19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541,62.5754871896168,0.877280151448689,0.731488068174304,0.636210738929969,45.0651271479584,0.00881615844558503,1169670826911,47.5359863878832,17999.984263,15536.7399804,10888.989155365,-529.007759795051,-472.369614869935,139.29,65.98,"0.9563","0.08","39.34","22.89","1.86","1.91",11.61
"2020-12-15",19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479,70.5902127576913,0.969931878364978,0.891908972892254,0.748334650468229,45.3069263026752,0.0930515978493123,1214079838390,58.4783923529272,20012.265513,15749.5725586,10955.984992785,-1275.19967084543,-632.935626065034,136.12,21.32,"0.961","0.09","38.68","22.5","1.9","1.92",16.89
"2020-12-16",21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374,75.1194191238605,0.86095294760315,0.902721659138939,0.842039566735166,46.4116933123468,0.0677824269621858,1285458444764,69.0491024315789,21582.751843,15987.3620898,11045.156862905,-2061.54315257757,-918.657131367542,195.87,59.1,"0.9737","0.08","36.860001","21.93","1.9","1.94",11.08
"2020-12-17",22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275,76.0055401278257,0.916206445032333,0.915697090333487,0.90344257412156,47.4375483927561,0.0144876808059653,1325846341039,69.0422874705777,22320.900283,16228.8321484,11133.02813245,-2386.88202215632,-1212.3021095253,146.67,77.51,"0.9832","0.08","37.150002","21.57","1.92","1.95",12.87
"2020-12-20",23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981,73.1811640856822,0.804842745115223,0.860667379250235,0.893028709574221,48.6547237645282,-0.0145788958939672,1279993627058,68.2808436358563,21063.999893,16453.7865234,11221.9711427,-2245.94779716336,-1419.03124705291,246.79,35.35,"0.9884","0.09","41.560001","25.16","1.9","1.95",17.61
"2020-12-21",22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681,75.9925640876416,0.956997856742669,0.892682348963408,0.889682272849044,49.7849580383166,0.042076568131991,1324165259739,69.2840978817661,22416.423723,16700.9291212,11314.758142225,-2394.46044552219,-1614.11708674677,147.55,28.13,"0.9739","0.09","42.060001","24.23","1.92","1.94",10.72
"2020-12-22",23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904,71.5288959106028,0.87289136331394,0.878243988390611,0.877197905534752,50.911419725793,-0.0230394369288653,1273019097835,60.1338933830628,21633.279193,16937.1658984,11404.77267834,-2100.56791010953,-1711.40725141932,291.07,24.47,"0.9909","0.09","39.889999","23.31","1.93","1.97",16.49
"2020-12-23",23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713,73.083553417393,0.949687795224942,0.926525671760517,0.899150669704846,51.9163184728896,0.0210579088375162,1314099857548,66.8692118445906,22591.630753,17181.9778906,11492.496460085,-2014.53124142341,-1772.03204942014,256.16,14.8,"0.9831","0.09","39.41","21.53","1.92","1.97",15.62
"2020-12-24",23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846,75.7604089845403,0.993609744988059,0.93872963450898,0.914499764886703,53.1580320253984,0.0383860182952933,1356168253394,68.3150634502592,23792.747943,17448.83125,11584.826523585,-2183.52192889786,-1854.33002531568,174.42,51.32,"2.0966","1.185","43.06","21.12","2.03","2.03",27.07
"2020-12-27",26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893,81.0486269319858,0.96885200814705,0.970716516120017,0.945323940796505,54.9124929181994,0.0935962401584671,1405224996287,74.7552820913806,26212.765513,17755.6866796,11688.16899183,-2998.52287387694,-2083.16859502793,217.47,151.78,"0.9818","0.11","39.669998","21.7","1.92","1.97",0.99
"2020-12-28",27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774,81.5460258297796,0.997269705032801,0.986577152722637,0.965341101117212,56.2405569266673,0.0101981766247299,1450490943061,75.8943885063666,27587.904183,18064.6087304,11791.307160775,-3253.5856921094,-2317.25201444423,286.36,101.83,"0.9827","0.1","38.639999","23.08","1.9","1.96",18.78
"2020-12-29",27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704,83.9603952173236,0.991448548366057,0.985856753848636,0.981050140897097,57.7646790224772,0.0526251820627159,1501778385765,80.861326583612,29068.767473,18384.954004,11902.106611485,-3689.32959820285,-2591.66753119595,368.46,99.19,"0.9769","0.08","38.009998","22.77","1.92","1.96",28.34
"2020-12-30",28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848,84.20242095662,0.976236096718416,0.988318116705758,0.986917341092344,59.2302689505446,0.00555880194793623,1548533350613,85.2623673608024,29868.495983,18705.670586,12013.533012835,-3691.14475996315,-2811.56297694939,307.12,42.09,"0.9704","0.09","37.830002","22.75","1.95","1.99",23.03
"2020-12-31",28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359,84.7755371460741,0.978473601849003,0.982052748977825,0.98540920651074,60.6496917261592,0.0127599528283149,1589263651972,85.9693133614239,30439.062383,19034.5228516,12128.054782835,-3582.4132807284,-2965.73303770519,429.48,185.18,"2.0966","1.185","43.06","21.12","2.03","2.03",37.39
"2021-01-03",32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344,88.0359216175175,0.896173466999066,0.950294388522162,0.973555084735249,62.4227278048138,0.0847427162458523,1670427127316,87.587285627067,33688.220583,19412.4561718,12255.76514415,-4248.98138501145,-3222.38270716645,233.3,105.18,"0.9641","0.09","42.119999","26.97","1.98","2.01",24.66
"2021-01-04",31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782,89.855621854841,0.966283189606704,0.946976752818258,0.959774630106082,64.1506507677336,0.0612800118649446,1737974452098,88.4531188651587,37459.462773,19819.2203906,12393.534069945,-4995.41786886667,-3576.98973950649,208.61,107.27,"0.9814","0.09","40.389999","25.34","2.01","2.03",19.65
"2021-01-05",34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811,91.7496928481029,0.996240849738496,0.952899168781422,0.950056770040614,65.9192521444626,0.0800218281233906,1813263885909,89.0980529849076,40769.790893,20290.281953,12544.62200451,-6024.22147027949,-4066.43608566109,139.81,190.29,"1.0433","0.09","39.310001","25.07","2.04","2.06",15.09
"2021-01-06",36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031,93.0130703462517,0.955089938405194,0.972537992583465,0.957471304727715,67.7198388701703,0.0668709243242205,1898026026940,90.242036898453,43649.642453,20808.9451562,12707.5090968,-7002.20415253975,-4653.58969903682,124.29,121.55,"1.09","0.09","36.060001","22.37","2.09","2.09",10.69
"2021-01-07",39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480,93.6039228326671,0.941119026438927,0.964149938194206,0.963195699853031,69.4572747471562,0.0355928899702569,1986133546420,95.3285305324138,47608.615113,21353.9668946,12877.830207665,-7482.25738834987,-5219.32323689943,104.8,75.23,"1.1348","0.08","36.650002","21.56","2.07","2.06",6.61
"2021-01-10",38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,1.23e+11,70.1711044271158,0.667169115377902,0.854459360074008,0.930382430283893,67.1790042992506,-0.137214909303662,1863133546420,80.6626409157659,42377.661983,21794.2902344,13019.304582665,-5273.44715031093,-5230.14801958173,308.7,176.98,"1.1662","0.08","35.310001","24.08","2.04","2.06",34.23
"2021-01-11",35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909,64.6908757832844,0.581422167062177,0.729903436293002,0.849504244853739,65.0634674547668,-0.0473164777851327,1788360268511,77.0528752671879,39732.095583,22193.7434376,13153.03731461,-3362.04462347333,-4856.52734036005,229.15,157.24,"1.1768","0.09","33.849998","23.33","2.06","2.08",19.2
"2021-01-12",33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979,69.914744907295,0.749479913759647,0.666023732066576,0.750128842811196,63.3273805756108,0.0953397207965487,1857724584490,78.219585696515,44463.786993,22657.3964846,13302.948618345,-3553.87998161215,-4595.99786861047,223.57,53.88,"1.1565","0.09","36.790001","22.21","2.04","2.06",14.58
"2021-01-13",37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033,72.3441951322788,0.827098554517214,0.719333545113013,0.705086904490864,62.1904880104507,0.048921612772455,1921340574523,79.1747188190492,46782.552623,23129.5460746,13462.37481222,-4086.10517969816,-4494.01933082801,157.94,46.44,"1.1763","0.09","37.950001","23.25","2.09","2.09",11.57
"2021-01-14",39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881,65.1875448871503,0.679100816413699,0.751893094896854,0.712416790692148,60.0667444121282,-0.0621664990320117,1853579816642,72.6182627323611,44030.208873,23554.7358012,13612.17418235,-3178.27674222221,-4230.87081310685,149.93,84.08,"1.1558","0.09","40.389999","24.34","2.09","2.1",11.27
